Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Fatality Count,Injury Count,Arrival Time,Dispatch Time,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Pedestrian Count,Latitude (Decimal),Longitude (Decimal),Speeding Related,Aggressive Driving
2017004251,46,Montgomery,46220,Upper Merion Twp,2017,1,2,757,7,Daylight,No adverse conditions,Dry,Rear-end,0,1,827,758,2,2,0,0,0,0,0,0,0,0,40.0654,-75.3318,No,Yes
2017025209,46,Montgomery,46220,Upper Merion Twp,2017,2,6,1347,13,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1421,1350,3,2,0,0,0,1,0,0,0,0,40.0956,-75.418,Yes,Yes
2017095834,46,Montgomery,46220,Upper Merion Twp,2017,8,2,751,7,Daylight,No adverse conditions,Dry,Rear-end,0,2,759,752,3,0,0,0,0,0,3,0,0,0,40.0674,-75.3366,Yes,Yes
2017031360,46,Montgomery,46220,Upper Merion Twp,2017,3,5,746,7,Daylight,No adverse conditions,Dry,Rear-end,0,1,749,747,3,2,0,0,1,0,0,0,0,0,40.0827,-75.3811,No,No
2017075474,46,Montgomery,46220,Upper Merion Twp,2017,7,7,959,9,Daylight,No adverse conditions,Dry,Rear-end,0,0,1011,1002,2,1,0,0,0,0,1,0,0,0,40.0759,-75.3602,Yes,Yes
2017098639,46,Montgomery,46220,Upper Merion Twp,2017,9,7,1459,14,Daylight,No adverse conditions,Dry,Rear-end,0,0,1558,1501,2,2,0,0,0,0,0,0,0,0,40.0779,-75.3726,Yes,Yes
2017032406,46,Montgomery,46220,Upper Merion Twp,2017,3,1,1735,17,Daylight,No adverse conditions,Dry,Angle,0,3,1739,1735,2,2,0,0,0,0,0,0,0,0,40.0855,-75.401,No,No
2017093208,46,Montgomery,46220,Upper Merion Twp,2017,9,1,727,7,Daylight,Rain,Wet,Rear-end,0,1,727,727,2,1,0,0,0,0,1,0,0,0,40.0688,-75.3419,No,Yes
2017071024,46,Montgomery,46220,Upper Merion Twp,2017,6,2,2139,21,Dark unknown roadway lighting,No adverse conditions,Dry,Non collision,0,1,2158,2139,2,1,0,0,0,1,0,0,0,0,40.0833,-75.3942,No,No
2017116633,46,Montgomery,46220,Upper Merion Twp,2017,11,3,854,8,Daylight,No adverse conditions,Dry,Angle,0,1,858,855,3,1,0,0,2,0,0,0,0,0,40.0858,-75.4022,No,Yes
2017043287,46,Montgomery,46220,Upper Merion Twp,2017,4,4,1845,18,Daylight,No adverse conditions,Dry,Rear-end,0,1,1908,1906,4,4,0,0,0,0,0,0,0,0,40.0925,-75.3698,No,No
2017002215,46,Montgomery,46220,Upper Merion Twp,2017,1,3,1613,16,Daylight,Rain,Wet,Rear-end,0,1,1624,1613,2,1,0,0,1,0,0,0,0,0,40.0756,-75.3574,No,Yes
2017056361,46,Montgomery,46220,Upper Merion Twp,2017,6,5,903,9,Daylight,No adverse conditions,Dry,Rear-end,0,0,1007,957,3,2,0,0,0,0,1,0,0,0,40.0822,-75.3911,Yes,Yes
2017042907,46,Montgomery,46220,Upper Merion Twp,2017,4,3,1722,17,Daylight,Rain,Wet,Rear-end,0,1,1735,1723,2,0,0,0,0,0,2,0,0,0,40.0603,-75.3402,No,No
2017032314,46,Montgomery,46220,Upper Merion Twp,2017,3,1,1333,13,Daylight,No adverse conditions,Dry,Angle,0,1,1335,1333,2,1,0,0,0,0,1,0,0,0,40.0963,-75.4176,No,Yes
2018006481,46,Montgomery,46220,Upper Merion Twp,2017,12,7,840,8,Daylight,Snow,Snow covered,Rear-end,0,0,853,845,3,1,0,0,0,0,0,1,0,0,40.0715,-75.3453,Yes,Yes
2017031317,46,Montgomery,46220,Upper Merion Twp,2017,3,1,1327,13,Daylight,No adverse conditions,Dry,Angle,0,0,1334,1328,3,2,0,0,1,0,0,0,0,0,40.0902,-75.4146,No,Yes
2017027115,46,Montgomery,46220,Upper Merion Twp,2017,3,1,1333,13,Daylight,No adverse conditions,Dry,Angle,0,0,1349,1333,2,2,0,0,0,0,0,0,0,0,40.0858,-75.4022,No,Yes
2017048850,46,Montgomery,46220,Upper Merion Twp,2017,5,6,1800,18,Daylight,No adverse conditions,Dry,Rear-end,0,1,1810,1800,2,1,0,0,1,0,0,0,0,0,40.1072,-75.3512,No,No
2017120300,46,Montgomery,46220,Upper Merion Twp,2017,9,1,25,0,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,31,27,2,1,0,0,0,1,0,0,0,0,40.0756,-75.3577,Yes,Yes
2017093221,46,Montgomery,46220,Upper Merion Twp,2017,9,5,2221,22,Dark no street lights,No adverse conditions,Dry,Rear-end,0,1,2254,2224,2,1,0,0,0,0,1,0,0,0,40.0732,-75.3475,No,Yes
2017106309,46,Montgomery,46220,Upper Merion Twp,2017,10,6,719,7,Daylight,No adverse conditions,Dry,Rear-end,0,0,754,723,2,1,0,0,0,0,1,0,0,0,40.0651,-75.3314,No,Yes
2017031791,46,Montgomery,46220,Upper Merion Twp,2017,3,6,1407,14,Daylight,No adverse conditions,Dry,Angle,0,1,1412,1409,2,2,0,0,0,0,0,0,0,0,40.0952,-75.3613,No,No
2017076618,46,Montgomery,46220,Upper Merion Twp,2017,7,4,1711,17,Daylight,No adverse conditions,Dry,Angle,0,1,1718,1712,2,1,0,0,1,0,0,0,0,0,40.0874,-75.4053,No,Yes
2017134863,46,Montgomery,46220,Upper Merion Twp,2017,12,2,1715,17,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,1730,1719,1,1,0,0,0,0,0,0,0,0,40.0897,-75.3492,No,Yes
2017133005,46,Montgomery,46220,Upper Merion Twp,2017,12,6,2030,20,Dark no street lights,Snow,Slush,Hit fixed object,0,0,2042,2033,1,1,0,0,0,0,0,0,0,0,40.0996,-75.3538,No,No
2017124003,46,Montgomery,46220,Upper Merion Twp,2017,11,6,1425,14,Daylight,No adverse conditions,Dry,Rear-end,0,1,1430,1425,2,1,0,1,0,0,0,0,0,0,40.0947,-75.3629,No,No
2017081146,46,Montgomery,46220,Upper Merion Twp,2017,7,6,1235,12,Daylight,No adverse conditions,Dry,Rear-end,0,0,1244,1238,2,2,0,0,0,0,0,0,0,0,40.076,-75.3624,No,Yes
2017109677,46,Montgomery,46220,Upper Merion Twp,2017,10,2,729,7,Dawn,Fog,Dry,Rear-end,0,2,734,730,3,1,0,0,0,0,2,0,0,0,40.0715,-75.3431,Yes,Yes
2017051752,46,Montgomery,46220,Upper Merion Twp,2017,2,2,617,6,Daylight,No adverse conditions,Dry,Rear-end,0,3,648,617,6,2,0,0,3,0,1,0,0,0,40.0669,-75.3347,No,No
2017039988,46,Montgomery,46220,Upper Merion Twp,2017,4,3,1225,12,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1227,1226,1,1,0,0,0,0,0,0,0,0,40.0805,-75.3722,No,No
2017051985,46,Montgomery,46220,Upper Merion Twp,2017,5,2,837,8,Daylight,Rain,Wet,Hit fixed object,0,1,840,837,3,1,0,0,1,0,1,0,0,0,40.0864,-75.3576,No,No
2017053292,46,Montgomery,46220,Upper Merion Twp,2017,5,2,1816,18,Daylight,No adverse conditions,Dry,Rear-end,0,0,1825,1818,2,1,0,0,0,0,1,0,0,0,40.0706,-75.3442,No,Yes
2017038000,46,Montgomery,46220,Upper Merion Twp,2017,3,1,1321,13,Daylight,No adverse conditions,Dry,Rear-end,0,2,1356,1331,3,0,0,0,0,0,2,1,0,0,40.0715,-75.3451,Yes,Yes
2017009867,46,Montgomery,46220,Upper Merion Twp,2017,1,1,418,4,Dark no street lights,Rain and fog,Wet,Rear-end,0,1,444,434,2,2,0,0,0,0,0,0,0,0,40.0722,-75.3461,No,Yes
2017050005,46,Montgomery,46220,Upper Merion Twp,2017,5,3,1120,11,Daylight,No adverse conditions,Dry,Angle,0,1,1126,1121,2,1,0,0,0,0,1,0,0,0,40.0897,-75.3829,No,Yes
2017053298,46,Montgomery,46220,Upper Merion Twp,2017,5,2,1603,16,Dark street lights,No adverse conditions,Dry,Rear-end,0,1,1643,1605,3,1,0,0,0,0,2,0,0,0,40.0751,-75.3537,Yes,Yes
2017123645,46,Montgomery,46220,Upper Merion Twp,2017,11,5,1557,15,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1558,1558,1,1,0,0,0,0,0,0,0,0,40.1022,-75.3917,No,No
2017043290,46,Montgomery,46220,Upper Merion Twp,2017,4,4,1929,19,Daylight,No adverse conditions,Dry,Angle,0,0,1941,1930,3,2,0,0,0,0,1,0,0,0,40.0899,-75.4132,No,Yes
2017057044,46,Montgomery,46220,Upper Merion Twp,2017,6,6,1711,17,Daylight,No adverse conditions,Dry,Hit fixed object,0,0,1721,1715,1,1,0,0,0,0,0,0,0,0,40.0908,-75.348,Yes,Yes
2017087181,46,Montgomery,46220,Upper Merion Twp,2017,7,2,43,0,Dark no street lights,No adverse conditions,Dry,Head-on,0,1,59,43,2,2,0,0,0,0,0,0,0,0,40.0788,-75.3761,No,Yes
2017124180,46,Montgomery,46220,Upper Merion Twp,2017,11,1,622,6,Dark no street lights,Rain,Wet,Hit fixed object,0,0,636,623,1,1,0,0,0,0,0,0,0,0,40.0796,-75.3802,Yes,Yes
2017067562,46,Montgomery,46220,Upper Merion Twp,2017,6,2,1555,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1611,1557,3,2,0,0,0,0,1,0,0,0,40.072,-75.3459,Yes,Yes
2017129238,46,Montgomery,46220,Upper Merion Twp,2017,11,6,828,8,Daylight,No adverse conditions,Dry,Rear-end,0,0,832,829,3,2,0,0,0,0,1,0,0,0,40.0702,-75.3436,Yes,Yes
2017079433,46,Montgomery,46220,Upper Merion Twp,2017,8,4,2136,21,Dark street lights,No adverse conditions,Dry,Angle,0,0,2147,2139,2,0,0,0,0,0,2,0,0,0,40.0851,-75.3886,No,No
2017024390,46,Montgomery,46220,Upper Merion Twp,2017,3,2,1236,12,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,1,1238,1237,4,4,0,0,0,0,0,0,0,0,40.0845,-75.39,No,No
2017123059,46,Montgomery,46220,Upper Merion Twp,2017,11,3,2023,20,Dark street lights,No adverse conditions,Dry,Angle,0,0,2025,2023,3,2,0,0,0,0,1,0,0,0,40.1043,-75.3298,Yes,No
2017124212,46,Montgomery,46220,Upper Merion Twp,2017,11,6,1341,13,Daylight,No adverse conditions,Dry,Hit fixed object,0,2,1344,1341,2,0,0,0,0,0,2,0,0,0,40.0643,-75.3419,No,No
2017079573,46,Montgomery,46220,Upper Merion Twp,2017,8,3,1613,16,Daylight,No adverse conditions,Dry,Angle,0,2,1617,1614,2,1,0,0,0,0,1,0,0,0,40.082,-75.4031,No,Yes
2017100510,46,Montgomery,46220,Upper Merion Twp,2017,9,6,1344,13,Daylight,No adverse conditions,Dry,Rear-end,0,2,1345,1344,3,2,0,0,0,0,0,1,0,0,40.094,-75.3652,No,No
2017042658,46,Montgomery,46220,Upper Merion Twp,2017,4,2,1605,16,Daylight,No adverse conditions,Dry,Angle,0,1,1610,1606,2,2,0,0,0,0,0,0,0,0,40.1056,-75.3853,No,Yes
2017132407,46,Montgomery,46220,Upper Merion Twp,2017,12,7,1347,13,Daylight,Snow,Wet,Hit fixed object,0,1,1405,1349,1,0,0,0,0,0,0,1,0,0,40.0824,-75.3918,Yes,Yes
2017115197,46,Montgomery,46220,Upper Merion Twp,2017,10,3,1615,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1615,1615,2,1,0,0,0,0,1,0,0,0,40.0801,-75.382,No,Yes
2017133142,46,Montgomery,46220,Upper Merion Twp,2017,12,6,1518,15,Daylight,Snow,Snow covered,Hit fixed object,0,0,1552,1520,1,1,0,0,0,0,0,0,0,0,40.0681,-75.3875,Yes,Yes
2017042357,46,Montgomery,46220,Upper Merion Twp,2017,4,7,1623,16,Daylight,No adverse conditions,Dry,Rear-end,0,1,1650,1628,3,1,0,0,0,0,2,0,0,0,40.0777,-75.3713,No,No
2017025193,46,Montgomery,46220,Upper Merion Twp,2017,2,7,442,4,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,1,442,442,1,1,0,0,0,0,0,0,0,0,40.0725,-75.3464,No,Yes
2017119081,46,Montgomery,46220,Upper Merion Twp,2017,11,2,1035,10,Daylight,Rain,Wet,Rear-end,0,0,1040,1035,3,3,0,0,0,0,0,0,0,0,40.0846,-75.3899,Yes,Yes
2017015753,46,Montgomery,46220,Upper Merion Twp,2017,2,2,1531,15,Daylight,No adverse conditions,Dry,Rear-end,0,1,1550,1535,3,1,0,0,0,0,2,0,0,0,40.0823,-75.3918,Yes,Yes
2017135114,46,Montgomery,46220,Upper Merion Twp,2017,10,7,1024,10,Daylight,No adverse conditions,Dry,Rear-end,0,0,1031,1024,2,1,0,0,0,0,0,1,0,0,40.079,-75.3771,Yes,Yes
2018010961,46,Montgomery,46220,Upper Merion Twp,2017,9,6,1246,12,Daylight,No adverse conditions,Dry,Rear-end,0,0,1258,1248,3,1,0,0,0,0,2,0,0,0,40.0732,-75.3474,No,No
2017024633,46,Montgomery,46220,Upper Merion Twp,2017,2,1,1641,16,Daylight,Rain,Wet,Rear-end,0,1,1650,1641,3,2,0,0,1,0,0,0,0,0,40.082,-75.3909,Yes,Yes
2017079815,46,Montgomery,46220,Upper Merion Twp,2017,8,5,1544,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1554,1547,3,1,0,0,0,0,1,1,0,0,40.0673,-75.3368,No,No
2017115370,46,Montgomery,46220,Upper Merion Twp,2017,11,5,1644,16,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1653,1644,3,1,0,0,0,1,1,0,0,0,40.0908,-75.348,No,Yes
2018001175,46,Montgomery,46220,Upper Merion Twp,2017,12,1,1718,17,Dark unknown roadway lighting,No adverse conditions,Dry,Rear-end,0,0,1736,1736,2,0,0,0,0,0,1,1,0,0,40.0694,-75.3428,Yes,Yes
2017040953,46,Montgomery,46220,Upper Merion Twp,2017,4,3,2156,21,Dark street lights,No adverse conditions,Dry,Angle,0,0,2201,2157,2,1,0,0,0,0,1,0,0,0,40.0763,-75.3533,No,Yes
2017037876,46,Montgomery,46220,Upper Merion Twp,2017,4,3,1003,10,Daylight,No adverse conditions,Dry,Head-on,0,0,1012,1004,2,1,0,0,1,0,0,0,0,0,40.0808,-75.4045,No,No
2017100918,46,Montgomery,46220,Upper Merion Twp,2017,9,7,1517,15,Daylight,No adverse conditions,Dry,Rear-end,0,1,1520,1518,4,3,0,0,0,0,1,0,0,0,40.0841,-75.386,No,Yes
2017049146,46,Montgomery,46220,Upper Merion Twp,2017,5,3,721,7,Daylight,No adverse conditions,Dry,Rear-end,0,1,737,725,3,1,0,0,0,0,2,0,0,0,40.0657,-75.3322,Yes,Yes
2017030601,46,Montgomery,46220,Upper Merion Twp,2017,3,3,1550,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1555,1550,4,3,0,0,0,0,1,0,0,0,40.0917,-75.372,No,No
2017099354,46,Montgomery,46220,Upper Merion Twp,2017,9,3,910,9,Daylight,No adverse conditions,Dry,Rear-end,0,0,914,910,4,3,0,0,0,0,1,0,0,0,40.0929,-75.405,No,Yes
2017051781,46,Montgomery,46220,Upper Merion Twp,2017,5,5,1854,18,Daylight,No adverse conditions,Dry,Rear-end,0,0,1912,1855,2,0,0,0,0,0,2,0,0,0,40.0762,-75.3634,Yes,Yes
2017116860,46,Montgomery,46220,Upper Merion Twp,2017,11,3,23,0,Dark no street lights,No adverse conditions,Dry,Other or Unknown,0,0,30,23,1,1,0,0,0,0,0,0,0,0,40.0987,-75.3375,No,No
2017023307,46,Montgomery,46220,Upper Merion Twp,2017,2,3,2220,22,Dark unknown roadway lighting,Rain,Wet,Angle,0,0,2229,2225,2,2,0,0,0,0,0,0,0,0,40.0858,-75.4022,No,Yes
2017022294,46,Montgomery,46220,Upper Merion Twp,2017,2,4,2026,20,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,2039,2027,1,1,0,0,0,0,0,0,0,0,40.1006,-75.3323,No,No
2017040528,46,Montgomery,46220,Upper Merion Twp,2017,4,6,2230,22,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,2237,2230,1,1,0,0,0,0,0,0,0,0,40.0842,-75.3962,No,No
2017136607,46,Montgomery,46220,Upper Merion Twp,2017,12,5,635,6,Dark street lights,No adverse conditions,Wet,Hit fixed object,0,0,650,637,1,1,0,0,0,0,0,0,0,0,40.0806,-75.3935,Yes,Yes
2017118652,46,Montgomery,46220,Upper Merion Twp,2017,11,7,1015,10,Daylight,No adverse conditions,Dry,Angle,0,2,1017,1015,2,0,0,0,0,0,2,0,0,0,40.0859,-75.3576,No,Yes
2017037190,46,Montgomery,46220,Upper Merion Twp,2017,3,4,1646,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1704,1646,2,0,0,0,0,0,2,0,0,0,40.0962,-75.418,Yes,Yes
2017022747,46,Montgomery,46220,Upper Merion Twp,2017,2,2,1112,11,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1119,1112,1,0,0,0,1,0,0,0,0,0,40.0926,-75.3359,No,No
2017112608,46,Montgomery,46220,Upper Merion Twp,2017,10,1,500,5,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,1,635,630,1,0,1,0,0,0,0,0,0,0,40.0911,-75.3777,Yes,Yes
2017116699,46,Montgomery,46220,Upper Merion Twp,2017,11,3,1022,10,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1031,1022,2,0,0,0,0,1,1,0,0,0,40.0844,-75.3388,No,Yes
2017069581,46,Montgomery,46220,Upper Merion Twp,2017,7,5,1735,17,Daylight,Rain,Wet,Rear-end,0,0,1747,1741,3,3,0,0,0,0,0,0,0,0,40.0916,-75.3838,Yes,Yes
2017002353,46,Montgomery,46220,Upper Merion Twp,2017,1,4,856,8,Daylight,No adverse conditions,Dry,Other or Unknown,0,0,920,856,2,0,0,0,0,1,1,0,0,0,40.089,-75.371,Yes,Yes
2017038016,46,Montgomery,46220,Upper Merion Twp,2017,4,1,1309,13,Daylight,No adverse conditions,Dry,Rear-end,0,0,1312,1309,2,1,0,0,0,0,1,0,0,0,40.0777,-75.3715,No,Yes
2017100945,46,Montgomery,46220,Upper Merion Twp,2017,9,7,1701,17,Daylight,No adverse conditions,Dry,Hit fixed object,0,1,1706,1701,1,1,0,0,0,0,0,0,0,0,40.1005,-75.3252,Yes,Yes
2017058441,46,Montgomery,46220,Upper Merion Twp,2017,6,5,1737,17,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),0,0,1833,1753,2,1,0,0,0,0,1,0,0,0,40.0852,-75.3982,No,Yes
2017040837,46,Montgomery,46220,Upper Merion Twp,2017,4,5,1524,15,Daylight,No adverse conditions,Dry,Angle,0,1,1528,1525,2,2,0,0,0,0,0,0,0,0,40.0872,-75.3996,Yes,Yes
2016000640,46,Montgomery,46220,Upper Merion Twp,2016,1,1,1710,17,Dark no street lights,No adverse conditions,Dry,Angle,0,2,1715,1711,2,2,0,0,0,0,0,0,0,0,40.0973,-75.3927,No,Yes
2016000741,46,Montgomery,46220,Upper Merion Twp,2016,1,1,457,4,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,510,458,1,0,0,0,0,0,1,0,0,0,40.0846,-75.3928,Yes,Yes
2016000742,46,Montgomery,46220,Upper Merion Twp,2016,1,1,1558,15,Daylight,No adverse conditions,Dry,Other or Unknown,0,0,1613,1603,1,0,0,0,0,0,1,0,0,0,40.0726,-75.3467,No,No
2016001168,46,Montgomery,46220,Upper Merion Twp,2016,1,2,1517,15,Daylight,No adverse conditions,Dry,Angle,0,3,1520,1517,2,0,0,0,1,0,1,0,0,0,40.0991,-75.3769,No,No
2016002028,46,Montgomery,46220,Upper Merion Twp,2016,1,7,1627,16,Daylight,No adverse conditions,Dry,Rear-end,0,0,1629,1629,3,0,0,0,1,0,2,0,0,0,40.0762,-75.3637,Yes,Yes
2016002111,46,Montgomery,46220,Upper Merion Twp,2016,1,2,14,0,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,17,14,1,1,0,0,0,0,0,0,0,0,40.0873,-75.3998,No,No
2016002828,46,Montgomery,46220,Upper Merion Twp,2016,1,2,1540,15,Daylight,No adverse conditions,Dry,Rear-end,0,0,1624,1606,2,1,0,0,0,0,1,0,0,0,40.076,-75.3615,Yes,Yes
2016002950,46,Montgomery,46220,Upper Merion Twp,2016,1,6,1404,14,Daylight,No adverse conditions,Dry,Angle,0,0,1411,1404,2,2,0,0,0,0,0,0,0,0,40.0758,-75.3529,No,Yes
2016003414,46,Montgomery,46220,Upper Merion Twp,2016,1,7,2322,23,Dark no street lights,Rain,Wet,Angle,0,0,2326,2322,2,2,0,0,0,0,0,0,0,0,40.0947,-75.3629,Yes,Yes
2016003647,46,Montgomery,46220,Upper Merion Twp,2016,1,5,1029,10,Daylight,No adverse conditions,Dry,Non collision,0,0,1035,1030,1,1,0,0,0,0,0,0,0,0,40.0921,-75.4078,No,No
2016003689,46,Montgomery,46220,Upper Merion Twp,2016,1,7,310,3,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,312,311,1,1,0,0,0,0,0,0,0,0,40.087,-75.3576,No,No
2016004160,46,Montgomery,46220,Upper Merion Twp,2016,1,2,2107,21,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,2108,2107,2,2,0,0,0,0,0,0,0,0,40.091,-75.3844,No,Yes
2016004166,46,Montgomery,46220,Upper Merion Twp,2016,1,3,23,0,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,25,23,1,0,0,0,0,0,1,0,0,0,40.0987,-75.353,No,No
2016004917,46,Montgomery,46220,Upper Merion Twp,2016,1,4,826,8,Daylight,No adverse conditions,Dry,Rear-end,0,2,836,826,3,2,0,0,0,0,1,0,0,0,40.0914,-75.4335,Yes,Yes
2016005879,46,Montgomery,46220,Upper Merion Twp,2016,1,6,233,2,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,233,233,1,0,0,0,0,0,0,1,0,0,40.0836,-75.3933,No,No
2016006412,46,Montgomery,46220,Upper Merion Twp,2016,1,7,1235,12,Daylight,No adverse conditions,Dry,Head-on,0,1,1238,1238,3,2,0,0,0,0,0,1,0,0,40.0854,-75.3935,No,Yes
2016006424,46,Montgomery,46220,Upper Merion Twp,2016,1,6,1714,17,Dark street lights,No adverse conditions,Dry,Angle,0,3,1717,1715,3,2,0,0,0,0,1,0,0,0,40.0821,-75.4026,No,No
2016006588,46,Montgomery,46220,Upper Merion Twp,2016,1,1,1313,13,Daylight,No adverse conditions,Dry,Angle,0,0,1316,1314,2,2,0,0,0,0,0,0,0,0,40.0854,-75.3935,No,Yes
2016006763,46,Montgomery,46220,Upper Merion Twp,2016,1,1,1820,18,Dark no street lights,No adverse conditions,Wet,Rear-end,0,0,1830,1821,2,2,0,0,0,0,0,0,0,0,40.0931,-75.3677,Yes,Yes
2016006798,46,Montgomery,46220,Upper Merion Twp,2016,1,1,2014,20,Dark street lights,No adverse conditions,Wet,Hit fixed object,0,0,2018,2014,1,1,0,0,0,0,0,0,0,0,40.0829,-75.4009,No,No
2016007858,46,Montgomery,46220,Upper Merion Twp,2016,1,2,1507,15,Daylight,No adverse conditions,Dry,Rear-end,0,1,1530,1516,2,2,0,0,0,0,0,0,0,0,40.0808,-75.3852,Yes,Yes
2016007859,46,Montgomery,46220,Upper Merion Twp,2016,1,2,1805,18,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,1821,1805,2,1,0,0,0,0,1,0,0,0,40.0809,-75.3855,No,Yes
2016007878,46,Montgomery,46220,Upper Merion Twp,2016,1,7,636,6,Dark no street lights,Rain,Wet,Hit fixed object,0,2,639,637,1,1,0,0,0,0,0,0,0,0,40.0686,-75.3416,No,No
2016007880,46,Montgomery,46220,Upper Merion Twp,2016,1,7,2021,20,Dark street lights,No adverse conditions,Dry,Rear-end,0,2,2054,2034,2,0,0,0,0,0,1,1,0,0,40.0658,-75.3326,Yes,Yes
2016008351,46,Montgomery,46220,Upper Merion Twp,2016,1,4,1916,19,Dusk,No adverse conditions,Dry,Rear-end,0,1,1918,1916,4,3,0,0,0,0,1,0,0,0,40.0822,-75.3792,No,Yes
2016009341,46,Montgomery,46220,Upper Merion Twp,2016,1,3,1918,19,Dark street lights,No adverse conditions,Dry,Rear-end,0,2,1923,1919,2,0,0,0,0,0,2,0,0,0,40.0859,-75.3877,No,Yes
2016010301,46,Montgomery,46220,Upper Merion Twp,2016,1,3,933,9,Daylight,No adverse conditions,Wet,Angle,0,1,938,934,2,0,0,0,0,0,2,0,0,0,40.0754,-75.3819,No,Yes
2016010861,46,Montgomery,46220,Upper Merion Twp,2016,1,4,1822,18,Dark street lights,No adverse conditions,Dry,Rear-end,0,1,1832,1823,2,1,0,0,0,0,1,0,0,0,40.0789,-75.3769,Yes,Yes
2016010864,46,Montgomery,46220,Upper Merion Twp,2016,1,7,15,0,Dark street lights,Snow,Snow covered,Rear-end,0,1,19,17,2,1,0,0,0,0,0,1,0,0,40.0804,-75.3838,Yes,Yes
2016010952,46,Montgomery,46220,Upper Merion Twp,2016,1,7,1134,11,Daylight,No adverse conditions,Dry,Rear-end,0,0,1142,1134,2,0,0,0,0,0,2,0,0,0,40.0842,-75.3962,No,Yes
2016010963,46,Montgomery,46220,Upper Merion Twp,2016,1,1,1650,16,Daylight,No adverse conditions,Snow covered,Non collision,0,0,1650,1650,1,1,0,0,0,0,0,0,0,0,40.0988,-75.4183,Yes,Yes
2016011633,46,Montgomery,46220,Upper Merion Twp,2016,1,6,1750,17,Dark street lights,No adverse conditions,Dry,Rear-end,0,0,1820,1759,3,0,0,0,1,0,2,0,0,0,40.0836,-75.3951,Yes,Yes
2016011637,46,Montgomery,46220,Upper Merion Twp,2016,1,3,2240,22,Dark no street lights,No adverse conditions,Dry,Hit fixed object,0,0,2245,2242,1,1,0,0,0,0,0,0,0,0,40.0746,-75.3512,No,No
2016011654,46,Montgomery,46220,Upper Merion Twp,2016,1,5,523,5,Dark street lights,No adverse conditions,Dry,Hit fixed object,0,0,534,523,1,1,0,0,0,0,0,0,0,0,40.0911,-75.4113,No,No
2016011656,46,Montgomery,46220,Upper Merion Twp,2016,1,6,2050,20,Dark no street lights,Snow,Snow covered,Rear-end,0,2,2051,2050,2,2,0,0,0,0,0,0,0,0,40.0889,-75.3508,Yes,Yes
2016011681,46,Montgomery,46220,Upper Merion Twp,2016,1,3,655,6,Dark street lights,No adverse conditions,Dry,Rear-end,0,3,716,655,2,0,0,0,1,0,1,0,0,0,40.082,-75.3907,Yes,Yes
2016011732,46,Montgomery,46220,Upper Merion Twp,2016,1,6,1957,19,Dark street lights,No adverse conditions,Dry,Angle,0,1,2000,1958,2,1,0,0,0,0,1,0,0,0,40.0858,-75.4022,No,Yes
2016012170,46,Montgomery,46220,Upper Merion Twp,2016,1,4,654,6,Daylight,No adverse conditions,Wet,Hit fixed object,0,0,711,702,1,1,0,0,0,0,0,0,0,0,40.0854,-75.4109,Yes,Yes
2016012971,46,Montgomery,46220,Upper Merion Twp,2016,1,6,2004,20,Dark street lights,Snow,Snow covered,Hit fixed object,0,0,2015,2005,1,1,0,0,0,0,0,0,0,0,40.0929,-75.4042,Yes,Yes
2016012973,46,Montgomery,46220,Upper Merion Twp,2016,2,2,1717,17,Daylight,Rain,Wet,Hit fixed object,0,1,1726,1720,1,1,0,0,0,0,0,0,0,0,40.0907,-75.4131,No,Yes
